CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
50422,0,15.0,Mobile Phone,2,13.0,Credit Card,Male,2,3,Mobile Phone,4,Divorced,2,0,11,3,1,2.0,113.64
50423,0,0.0,Mobile Phone,1,5.0,Cash on Delivery,Female,2,3,Laptop & Accessory,4,Married,4,0,10,2,3,6.0,181.08
50424,0,6.0,Mobile Phone,1,5.0,Credit Card,Female,2,5,Grocery,4,Single,1,0,15,1,4,0.0,190.52
50425,0,0.0,Computer,1,19.0,Debit Card,Female,1,4,Fashion,4,Married,4,0,18,1,2,16.0,151.65
50426,0,7.0,Mobile Phone,1,21.0,Cash on Delivery,Female,3,3,Grocery,3,Married,2,0,14,4,2,1.0,224.59
50427,1,5.0,Computer,3,10.0,E-Wallet,Male,3,4,Laptop & Accessory,3,Married,3,1,20,4,3,2.0,161.21
50428,0,21.0,Mobile Phone,3,5.0,E-Wallet,Female,3,5,Laptop & Accessory,1,Single,1,0,12,1,5,1.0,106.33
50429,1,4.0,Mobile Phone,1,10.0,E-Wallet,Male,3,1,Grocery,4,Married,2,1,10,3,4,3.0,167.21
50430,1,1.0,Mobile Phone,1,18.0,UPI,Male,1,6,Mobile Phone,1,Divorced,1,1,14,1,2,0.0,229.72
50431,1,1.0,Computer,1,5.0,Cash on Delivery,Male,5,2,Laptop & Accessory,3,Single,6,1,14,1,1,0.0,161.18
50432,0,14.0,Mobile Phone,2,16.0,Cash on Delivery,Male,4,4,Grocery,2,Married,4,0,18,1,4,6.0,133.12
50433,0,9.0,Computer,3,14.0,Credit Card,Male,4,2,Grocery,3,Married,2,1,11,2,7,0.0,200.13
50434,1,1.0,Computer,2,19.0,Cash on Delivery,Male,4,2,Fashion,1,Single,2,1,20,1,8,1.0,185.34
50435,0,0.0,Mobile Phone,1,15.0,Cash on Delivery,Male,4,3,Mobile Phone,4,Married,6,0,22,3,4,7.0,174.88
50436,0,12.0,Mobile Phone,1,7.0,Credit Card,Male,3,3,Others,4,Single,2,0,14,2,4,0.0,194.08
50437,0,0.0,Mobile Phone,1,24.0,Cash on Delivery,Male,2,3,Grocery,2,Married,1,0,19,0,2,2.0,147.33
50438,0,17.0,Mobile Phone,2,13.0,Cash on Delivery,Female,3,2,Fashion,1,Married,3,0,10,0,3,0.0,151.0
50439,0,12.0,Mobile Phone,1,14.0,Debit Card,Male,3,3,Others,1,Married,6,0,19,1,3,1.0,204.1
50440,0,0.0,Mobile Phone,1,7.0,Credit Card,Male,3,5,Fashion,5,Single,1,0,19,1,2,5.0,136.34
50441,0,0.0,Mobile Phone,1,11.0,Debit Card,Female,3,3,Fashion,3,Single,2,0,18,2,5,0.0,239.6
50442,0,43.0,Computer,2,7.0,UPI,Female,1,2,Mobile Phone,3,Married,6,0,14,1,4,9.0,224.17
50443,0,4.0,Mobile Phone,1,13.0,Credit Card,Male,2,3,Laptop & Accessory,1,Single,1,0,10,2,2,10.0,129.24
50444,0,4.0,Mobile Phone,3,28.0,Cash on Delivery,Female,4,1,Mobile Phone,4,Single,1,0,12,3,5,0.0,234.03
50445,0,16.0,Mobile Phone,2,5.0,Cash on Delivery,Male,3,4,Others,5,Single,3,1,12,1,2,21.0,181.09
50446,0,29.0,Computer,2,5.0,Debit Card,Male,3,4,Mobile Phone,4,Married,5,0,11,1,3,1.0,230.39
50447,0,42.0,Computer,1,26.0,Debit Card,Male,2,3,Laptop & Accessory,4,Married,2,0,15,2,4,0.0,180.34
50448,0,13.0,Mobile Phone,1,13.0,UPI,Female,2,3,Mobile Phone,1,Divorced,8,0,13,2,1,0.0,167.91
50449,0,4.0,Computer,2,9.0,UPI,Male,4,4,Mobile Phone,1,Single,3,0,11,3,6,2.0,163.74
50450,1,0.0,Computer,1,23.0,Cash on Delivery,Female,3,3,Mobile Phone,1,Single,1,1,10,1,3,4.0,77.02
50451,0,15.0,Mobile Phone,1,10.0,E-Wallet,Male,3,4,Grocery,2,Married,8,1,12,4,1,1.0,212.08
50452,0,8.0,Mobile Phone,1,29.0,UPI,Female,3,3,Grocery,1,Married,2,0,19,3,1,8.0,146.72
50453,0,5.0,Mobile Phone,1,20.0,Cash on Delivery,Male,3,4,Mobile Phone,2,Single,2,1,12,1,2,5.0,213.39
50454,0,23.0,Mobile Phone,1,11.0,UPI,Male,2,3,Laptop & Accessory,3,Single,3,0,12,0,2,1.0,241.96
50455,0,1.0,Mobile Phone,3,32.0,Credit Card,Female,3,3,Laptop & Accessory,5,Single,2,0,13,3,2,5.0,151.9
50456,0,6.0,Mobile Phone,1,10.0,Debit Card,Female,3,5,Laptop & Accessory,4,Married,1,0,16,2,6,12.0,149.54
50457,0,0.0,Mobile Phone,1,20.0,Cash on Delivery,Male,3,3,Laptop & Accessory,4,Single,1,1,16,3,1,0.0,215.31
50458,0,6.0,Computer,1,17.0,UPI,Female,3,3,Fashion,4,Divorced,2,0,10,1,4,1.0,156.3
50459,0,0.0,Mobile Phone,2,25.0,Debit Card,Female,4,2,Mobile Phone,1,Married,4,0,19,2,4,3.0,227.69
50460,1,1.0,Computer,3,27.0,E-Wallet,Male,1,3,Mobile Phone,4,Single,3,1,20,4,5,3.0,147.35
50461,1,1.0,Mobile Phone,1,15.0,UPI,Female,4,3,Fashion,2,Single,8,0,10,1,4,3.0,232.53
50462,0,10.0,Mobile Phone,3,8.0,Cash on Delivery,Female,2,2,Laptop & Accessory,4,Single,2,0,11,3,3,1.0,162.77
50463,1,13.0,Mobile Phone,1,18.0,Credit Card,Male,3,2,Others,3,Married,2,1,13,3,3,4.0,188.21
50464,0,8.0,Mobile Phone,2,9.0,Debit Card,Male,1,3,Others,5,Married,1,0,11,3,4,4.0,214.29
50465,0,32.0,Computer,2,31.0,Debit Card,Male,2,4,Fashion,2,Single,1,0,15,4,3,3.0,195.46
50466,0,4.0,Computer,3,16.0,Credit Card,Male,3,3,Others,2,Married,2,0,10,4,5,0.0,217.83
50467,0,3.0,Mobile Phone,2,12.0,Cash on Delivery,Male,1,2,Grocery,5,Married,4,0,10,2,2,2.0,116.76
50468,0,20.0,Computer,1,16.0,E-Wallet,Male,3,4,Mobile Phone,1,Single,5,0,21,2,5,1.0,158.71
50469,1,2.0,Mobile Phone,2,5.0,Credit Card,Female,4,2,Others,4,Single,7,0,11,3,1,3.0,177.53
50470,0,33.0,Mobile Phone,1,7.0,E-Wallet,Male,2,3,Grocery,4,Single,2,0,19,0,1,3.0,144.38
50471,0,0.0,Mobile Phone,3,24.0,Cash on Delivery,Female,3,2,Mobile Phone,4,Single,5,0,16,1,3,2.0,213.83
50472,0,35.0,Mobile Phone,1,9.0,UPI,Male,3,2,Grocery,5,Married,2,1,10,2,3,0.0,154.51
50473,1,0.0,Mobile Phone,1,6.0,UPI,Male,3,2,Mobile Phone,5,Single,1,1,17,0,3,2.0,144.46
50474,0,22.0,Computer,1,19.0,Cash on Delivery,Female,2,3,Mobile Phone,1,Single,5,0,14,2,3,7.0,212.62
50475,0,7.0,Mobile Phone,1,24.0,E-Wallet,Female,2,2,Others,4,Divorced,3,0,13,4,1,6.0,133.18
50476,1,49.0,Mobile Phone,2,20.0,Credit Card,Male,2,3,Fashion,4,Single,1,1,15,2,4,3.0,135.13
50477,0,0.0,Mobile Phone,1,22.0,Cash on Delivery,Male,1,3,Others,4,Single,2,0,16,3,7,1.0,195.33
50478,1,8.0,Computer,1,8.0,Cash on Delivery,Male,2,3,Laptop & Accessory,1,Married,2,0,17,4,2,2.0,228.75
50479,0,34.0,Computer,1,5.0,UPI,Female,3,3,Grocery,4,Single,4,1,19,3,1,3.0,181.47
50480,0,7.0,Mobile Phone,3,27.0,Credit Card,Male,4,4,Laptop & Accessory,5,Single,2,1,16,0,4,25.0,110.37
50481,1,9.0,Mobile Phone,1,12.0,UPI,Female,4,2,Mobile Phone,5,Married,7,1,10,1,5,4.0,202.4
50482,0,11.0,Mobile Phone,1,12.0,E-Wallet,Female,3,3,Others,3,Divorced,1,0,13,4,1,5.0,151.3
50483,0,6.0,Computer,2,25.0,E-Wallet,Male,2,2,Laptop & Accessory,1,Single,2,0,26,2,3,3.0,219.83
50484,1,9.0,Mobile Phone,1,19.0,Debit Card,Male,2,2,Laptop & Accessory,3,Divorced,2,0,17,0,4,1.0,159.81
50485,0,8.0,Computer,1,18.0,Cash on Delivery,Male,2,3,Laptop & Accessory,4,Married,3,0,24,2,1,7.0,220.76
50486,0,23.0,Computer,3,32.0,Credit Card,Male,2,3,Mobile Phone,4,Married,2,0,20,2,7,3.0,158.29
50487,0,0.0,Mobile Phone,1,9.0,Credit Card,Male,3,4,Mobile Phone,3,Married,4,0,15,2,2,23.0,147.45
50488,0,3.0,Mobile Phone,1,22.0,UPI,Male,3,3,Mobile Phone,1,Single,5,1,16,1,4,2.0,98.3
50489,0,30.0,Mobile Phone,2,15.0,UPI,Female,2,5,Laptop & Accessory,3,Single,6,1,14,1,1,0.0,148.62
50490,0,22.0,Mobile Phone,1,17.0,Credit Card,Male,2,1,Grocery,3,Single,4,0,10,0,2,5.0,182.09
50491,0,6.0,Mobile Phone,1,27.0,UPI,Female,4,2,Others,5,Single,5,1,15,0,4,0.0,179.02
50492,0,9.0,Mobile Phone,3,19.0,Debit Card,Male,3,1,Others,4,Divorced,3,1,19,0,4,1.0,199.47
50493,0,3.0,Mobile Phone,3,19.0,Cash on Delivery,Male,2,2,Mobile Phone,3,Married,4,0,12,0,3,1.0,224.77
50494,1,7.0,Mobile Phone,2,23.0,Debit Card,Female,4,3,Laptop & Accessory,3,Married,2,0,16,2,5,6.0,176.15
50495,0,6.0,Computer,1,12.0,E-Wallet,Female,5,3,Grocery,1,Married,2,0,18,5,1,3.0,177.71
50496,0,4.0,Mobile Phone,1,8.0,Credit Card,Male,2,1,Fashion,5,Divorced,2,0,11,2,5,0.0,219.52
50497,0,8.0,Mobile Phone,2,6.0,Debit Card,Female,2,5,Mobile Phone,3,Divorced,2,0,13,3,3,4.0,184.24
50498,0,0.0,Computer,1,5.0,Debit Card,Female,3,4,Fashion,3,Married,2,0,10,2,1,2.0,138.07
50499,0,36.0,Mobile Phone,1,31.0,UPI,Female,4,2,Others,3,Single,6,0,11,0,8,11.0,154.11
50500,0,42.0,Mobile Phone,3,6.0,UPI,Male,4,2,Others,4,Single,2,0,10,1,2,3.0,89.8
50501,0,11.0,Computer,1,13.0,UPI,Female,2,2,Grocery,4,Single,1,1,11,0,1,5.0,137.53
50502,0,7.0,Mobile Phone,1,12.0,E-Wallet,Female,2,2,Grocery,4,Single,3,0,20,3,4,1.0,107.39
50503,1,3.0,Mobile Phone,1,17.0,Debit Card,Female,3,2,Fashion,2,Single,1,1,11,1,2,6.0,189.04
50504,0,16.0,Mobile Phone,3,21.0,Cash on Delivery,Female,3,3,Others,3,Divorced,1,0,15,4,5,5.0,223.46
50505,0,11.0,Mobile Phone,1,21.0,UPI,Female,2,2,Grocery,1,Divorced,2,0,12,5,2,10.0,137.37
50506,1,1.0,Mobile Phone,1,10.0,E-Wallet,Male,4,3,Grocery,4,Married,2,1,19,3,2,3.0,138.85
50507,0,24.0,Computer,1,13.0,E-Wallet,Male,3,6,Others,1,Married,2,0,20,1,1,2.0,212.73
50508,0,17.0,Mobile Phone,3,17.0,UPI,Male,4,4,Others,4,Married,4,0,18,2,4,5.0,156.96
50509,0,29.0,Mobile Phone,2,13.0,Credit Card,Male,4,5,Laptop & Accessory,5,Single,4,1,16,1,1,0.0,185.27
50510,0,12.0,Computer,1,27.0,Debit Card,Male,3,2,Grocery,5,Divorced,2,0,14,2,3,2.0,204.73
50511,1,9.0,Mobile Phone,3,18.0,UPI,Female,3,3,Fashion,3,Single,2,0,10,0,4,12.0,146.68
50512,0,5.0,Mobile Phone,1,20.0,Cash on Delivery,Male,3,3,Mobile Phone,3,Married,2,0,22,1,6,2.0,147.45
50513,1,26.0,Mobile Phone,1,20.0,Debit Card,Female,2,2,Mobile Phone,1,Single,4,1,11,2,4,19.0,154.74
50514,0,20.0,Mobile Phone,2,24.0,E-Wallet,Female,3,1,Others,4,Divorced,1,0,17,0,6,0.0,112.86
50515,0,0.0,Computer,2,16.0,Cash on Delivery,Male,2,4,Fashion,4,Married,1,0,19,2,4,5.0,194.47
50516,0,0.0,Mobile Phone,1,5.0,Debit Card,Female,3,3,Laptop & Accessory,2,Married,4,0,12,1,5,3.0,199.03
50517,0,4.0,Computer,3,18.0,Cash on Delivery,Male,2,3,Grocery,3,Single,2,0,19,3,2,3.0,178.19
50518,0,16.0,Mobile Phone,1,9.0,E-Wallet,Female,2,3,Laptop & Accessory,4,Single,1,1,18,3,4,15.0,229.39
50519,0,43.0,Computer,3,10.0,UPI,Female,2,3,Fashion,5,Married,2,0,21,0,4,0.0,164.55
50520,0,1.0,Mobile Phone,3,19.0,Cash on Delivery,Male,1,1,Laptop & Accessory,2,Single,6,0,13,1,1,10.0,199.7
50521,0,9.0,Computer,3,24.0,UPI,Male,3,3,Others,4,Divorced,5,0,10,1,2,5.0,194.43
50522,0,4.0,Computer,1,15.0,E-Wallet,Male,3,2,Mobile Phone,2,Married,4,1,12,4,4,1.0,143.04
50523,0,35.0,Mobile Phone,1,17.0,E-Wallet,Female,3,2,Others,1,Married,2,0,15,1,2,10.0,221.19
50524,0,18.0,Computer,3,28.0,Cash on Delivery,Female,2,5,Grocery,5,Single,3,1,15,2,5,2.0,180.13
50525,0,18.0,Computer,3,16.0,Cash on Delivery,Male,1,3,Others,4,Married,7,1,13,1,1,7.0,213.98
50526,0,7.0,Computer,3,33.00999999999999,E-Wallet,Female,1,4,Fashion,4,Single,6,0,10,2,6,2.0,122.96
50527,0,5.0,Mobile Phone,1,19.0,Cash on Delivery,Male,2,3,Fashion,1,Single,2,0,16,0,4,8.0,179.39
50528,0,3.0,Mobile Phone,2,5.0,Cash on Delivery,Male,4,3,Grocery,4,Single,4,0,22,3,1,4.0,156.58
50529,0,0.0,Computer,3,21.0,Cash on Delivery,Female,2,2,Grocery,3,Single,1,1,16,1,5,0.0,140.94
50530,0,20.0,Computer,3,18.0,Cash on Delivery,Male,2,2,Mobile Phone,3,Married,2,0,17,1,4,4.0,231.38
50531,0,16.0,Mobile Phone,1,25.0,Debit Card,Female,2,2,Laptop & Accessory,3,Single,3,0,17,0,5,0.0,182.81
50532,1,81.0,Computer,2,20.0,E-Wallet,Female,2,4,Mobile Phone,1,Married,2,1,16,1,1,2.0,115.92
50533,0,56.0,Mobile Phone,2,13.0,E-Wallet,Female,3,4,Others,4,Married,6,0,18,1,1,0.0,155.11
50534,0,8.0,Computer,1,5.0,Credit Card,Male,3,3,Laptop & Accessory,4,Married,1,0,16,3,2,0.0,212.56
50535,0,14.0,Mobile Phone,3,13.0,UPI,Male,2,3,Grocery,2,Single,3,0,13,2,1,1.0,140.88
50536,0,28.0,Mobile Phone,1,8.0,Credit Card,Male,1,5,Fashion,2,Divorced,5,0,11,1,2,3.0,136.8
50537,0,18.0,Mobile Phone,2,10.0,Cash on Delivery,Female,2,2,Others,2,Married,5,1,14,2,3,2.0,169.12
50538,0,2.0,Mobile Phone,3,19.0,Cash on Delivery,Female,2,2,Mobile Phone,1,Single,1,0,16,0,1,3.0,193.77
50539,0,5.0,Mobile Phone,1,28.0,Debit Card,Male,2,3,Grocery,4,Married,2,0,13,0,4,1.0,145.87
50540,1,1.0,Mobile Phone,3,18.0,Debit Card,Female,5,4,Laptop & Accessory,4,Single,3,1,16,1,3,5.0,190.63
50541,0,30.0,Mobile Phone,3,5.0,Debit Card,Male,3,6,Laptop & Accessory,1,Single,1,0,16,3,3,5.0,176.39
50542,0,9.0,Mobile Phone,3,18.0,Debit Card,Male,3,2,Fashion,1,Divorced,6,1,18,2,5,1.0,181.26
50543,0,2.0,Computer,1,24.0,Debit Card,Male,3,4,Grocery,4,Single,5,1,20,4,3,9.0,78.81
50544,0,11.0,Mobile Phone,1,10.0,Debit Card,Male,3,4,Grocery,4,Married,1,0,15,1,6,4.0,175.64
50545,0,9.0,Mobile Phone,2,13.0,Debit Card,Male,3,2,Others,3,Single,1,0,10,2,1,5.0,164.97
50546,0,4.0,Mobile Phone,1,15.0,Debit Card,Male,3,3,Others,3,Divorced,1,0,13,0,1,1.0,190.61
50547,0,1.0,Computer,1,8.0,Debit Card,Female,3,3,Laptop & Accessory,4,Single,5,0,15,0,3,0.0,148.85
50548,0,11.0,Mobile Phone,1,20.0,E-Wallet,Female,2,5,Mobile Phone,2,Single,1,0,10,0,4,9.0,160.16
50549,1,7.0,Mobile Phone,1,14.0,Debit Card,Male,3,2,Laptop & Accessory,1,Married,2,0,20,0,1,7.0,196.32
50550,0,14.0,Computer,2,18.0,UPI,Female,3,4,Others,4,Married,2,0,15,0,1,0.0,232.83
50551,0,7.0,Computer,3,7.0,Debit Card,Female,4,3,Others,4,Married,3,1,16,1,1,2.0,122.02
50552,0,19.0,Mobile Phone,3,11.0,Cash on Delivery,Male,3,4,Others,4,Married,1,0,20,2,1,4.0,195.53
50553,0,8.0,Computer,2,20.0,Cash on Delivery,Female,3,3,Laptop & Accessory,4,Single,2,0,12,3,4,4.0,223.8
50554,0,8.0,Mobile Phone,3,12.0,Debit Card,Female,2,3,Grocery,4,Single,6,0,17,5,1,8.0,202.79
50555,0,20.0,Mobile Phone,1,28.0,Debit Card,Female,3,4,Mobile Phone,2,Married,5,1,14,2,5,0.0,221.1
50556,0,5.0,Mobile Phone,3,11.0,Cash on Delivery,Female,2,4,Mobile Phone,3,Married,4,0,14,1,3,2.0,153.26
50557,0,1.0,Mobile Phone,1,16.0,UPI,Female,2,4,Others,1,Single,1,1,11,2,3,0.0,224.47
50558,0,0.0,Mobile Phone,2,22.0,Credit Card,Male,2,2,Fashion,1,Married,2,0,21,2,4,2.0,146.02
50559,0,7.0,Mobile Phone,1,5.0,E-Wallet,Female,3,4,Laptop & Accessory,4,Divorced,3,0,13,0,2,0.0,177.21
50560,0,9.0,Mobile Phone,1,5.0,Cash on Delivery,Male,2,2,Grocery,5,Married,2,0,17,1,3,10.0,154.9
50561,0,12.0,Mobile Phone,1,5.0,Debit Card,Female,2,3,Others,5,Single,5,0,10,1,2,3.0,156.51
50562,1,2.0,Mobile Phone,1,25.0,E-Wallet,Male,4,3,Fashion,4,Married,3,0,19,2,3,8.0,106.15
50563,1,1.0,Mobile Phone,1,10.0,Debit Card,Male,2,3,Others,2,Single,1,0,19,1,3,0.0,96.13
50564,0,0.0,Mobile Phone,1,33.00999999999999,Credit Card,Female,3,3,Fashion,1,Single,5,0,15,0,1,1.0,222.07
50565,1,4.0,Computer,1,10.0,Credit Card,Male,3,6,Mobile Phone,4,Married,6,1,14,0,6,1.0,103.04
50566,0,8.0,Mobile Phone,1,16.0,Cash on Delivery,Female,1,2,Fashion,4,Single,1,0,16,3,1,2.0,185.02
50567,0,4.0,Mobile Phone,1,27.0,E-Wallet,Male,3,4,Mobile Phone,4,Single,3,1,24,1,3,7.0,123.04
50568,0,5.0,Mobile Phone,1,31.0,E-Wallet,Female,1,3,Mobile Phone,4,Single,2,0,10,1,2,2.0,141.06
50569,0,23.0,Mobile Phone,3,31.0,Credit Card,Male,3,2,Laptop & Accessory,4,Single,2,0,18,3,1,1.0,202.37
50570,0,4.0,Mobile Phone,2,24.0,Debit Card,Male,3,2,Fashion,4,Single,1,0,11,3,3,0.0,181.48
50571,0,7.0,Mobile Phone,3,23.0,Cash on Delivery,Male,3,5,Grocery,1,Single,3,0,14,2,8,0.0,169.91
50572,0,15.0,Computer,2,19.0,UPI,Female,3,4,Grocery,4,Single,6,0,14,0,1,6.0,220.79
50573,0,5.0,Mobile Phone,3,21.0,Credit Card,Female,2,5,Fashion,5,Single,3,0,13,4,3,2.0,163.41
50574,0,9.0,Mobile Phone,2,10.0,Credit Card,Female,1,6,Laptop & Accessory,2,Divorced,1,0,14,0,3,5.0,224.2
50575,0,19.0,Mobile Phone,1,8.0,Cash on Delivery,Female,3,2,Grocery,4,Married,3,1,10,2,4,5.0,132.22
50576,0,29.0,Computer,2,14.0,Debit Card,Female,3,3,Others,3,Single,2,0,19,1,1,0.0,127.41
50577,1,1.0,Computer,1,13.0,E-Wallet,Female,4,4,Grocery,5,Divorced,5,1,10,4,1,0.0,169.47
50578,0,26.0,Mobile Phone,2,11.0,Credit Card,Male,4,3,Laptop & Accessory,1,Single,2,0,17,4,4,6.0,175.13
50579,0,6.0,Mobile Phone,3,20.0,Cash on Delivery,Male,4,3,Mobile Phone,4,Married,1,0,13,4,5,5.0,140.66
50580,0,2.0,Computer,3,22.0,Cash on Delivery,Male,3,3,Mobile Phone,2,Single,1,0,10,2,4,2.0,163.96
50581,0,6.0,Mobile Phone,1,15.0,Cash on Delivery,Male,2,3,Mobile Phone,4,Married,4,0,15,2,1,0.0,229.59
50582,1,7.0,Mobile Phone,3,26.0,E-Wallet,Male,3,3,Laptop & Accessory,2,Single,2,0,10,3,1,0.0,159.22
50583,0,7.0,Mobile Phone,3,5.0,Credit Card,Male,3,2,Mobile Phone,2,Single,4,0,15,0,1,1.0,97.55
50584,0,3.0,Mobile Phone,1,13.0,Cash on Delivery,Female,2,3,Mobile Phone,3,Single,2,0,10,0,2,0.0,105.27
50585,0,10.0,Computer,3,9.0,E-Wallet,Female,4,3,Laptop & Accessory,5,Divorced,2,0,16,3,3,1.0,258.47
50586,0,2.0,Computer,1,5.0,Debit Card,Female,4,3,Others,2,Single,2,0,11,3,2,2.0,233.02
50587,1,0.0,Computer,1,14.0,UPI,Female,3,2,Grocery,1,Single,6,0,13,4,4,0.0,157.56
50588,0,1.0,Mobile Phone,1,14.0,Credit Card,Male,1,4,Laptop & Accessory,4,Single,6,0,16,1,2,0.0,207.42
50589,1,1.0,Mobile Phone,3,27.0,E-Wallet,Male,2,1,Laptop & Accessory,3,Married,2,1,11,0,1,10.0,185.42
50590,1,1.0,Mobile Phone,1,20.0,UPI,Male,4,3,Fashion,5,Single,2,1,14,1,2,3.0,225.82
50591,1,1.0,Computer,1,6.0,UPI,Male,4,4,Mobile Phone,1,Married,1,0,10,1,1,12.0,132.15
50592,0,10.0,Mobile Phone,1,29.0,E-Wallet,Male,2,3,Others,4,Single,3,1,17,2,2,1.0,133.28
50593,1,2.0,Mobile Phone,1,24.0,E-Wallet,Female,1,2,Fashion,2,Married,2,1,22,0,4,5.0,227.77
50594,0,4.0,Mobile Phone,1,19.0,E-Wallet,Male,4,4,Others,2,Single,5,0,26,0,4,1.0,115.27
50595,0,22.0,Mobile Phone,1,13.0,Cash on Delivery,Female,2,3,Mobile Phone,4,Single,6,0,15,2,5,4.0,177.79
50596,1,6.0,Computer,1,7.0,Debit Card,Female,3,4,Mobile Phone,4,Divorced,2,1,18,0,3,0.0,173.21
50597,0,11.0,Mobile Phone,1,12.0,Cash on Delivery,Male,5,4,Mobile Phone,4,Married,2,0,10,2,1,0.0,206.37
50598,1,1.0,Mobile Phone,1,23.0,UPI,Male,1,3,Grocery,3,Divorced,5,1,21,0,2,12.0,180.6
50599,0,2.0,Mobile Phone,3,30.0,UPI,Female,3,3,Others,3,Married,4,0,18,4,1,3.0,169.72
50600,1,0.0,Mobile Phone,3,27.0,UPI,Male,1,2,Others,3,Married,1,0,13,2,2,11.0,159.78
50601,1,1.0,Computer,1,11.0,E-Wallet,Male,2,2,Fashion,5,Married,2,0,19,0,4,1.0,135.21
50602,0,3.0,Computer,1,6.0,Credit Card,Male,4,3,Laptop & Accessory,2,Married,2,0,13,2,2,1.0,168.36
50603,1,1.0,Computer,3,16.0,Cash on Delivery,Male,3,3,Mobile Phone,2,Single,2,1,13,6,4,2.0,221.6
50604,1,0.0,Mobile Phone,2,5.0,Credit Card,Male,5,3,Mobile Phone,3,Single,1,1,16,2,2,5.0,163.56
50605,0,1.0,Mobile Phone,3,17.0,Debit Card,Female,3,2,Fashion,4,Single,1,0,10,3,4,3.0,231.25
50606,0,6.0,Mobile Phone,1,13.0,Debit Card,Male,2,1,Others,2,Single,3,0,19,0,4,11.0,204.24
50607,0,2.0,Mobile Phone,1,11.0,Cash on Delivery,Male,2,3,Grocery,5,Single,2,1,10,1,3,0.0,194.06
50608,0,4.0,Mobile Phone,2,5.0,UPI,Male,2,2,Others,2,Divorced,1,0,10,2,2,5.0,168.53
50609,0,7.0,Mobile Phone,2,19.0,Debit Card,Female,2,4,Grocery,5,Married,2,0,11,0,6,1.0,149.86
50610,0,11.0,Mobile Phone,1,10.0,Credit Card,Male,1,1,Grocery,1,Married,4,0,18,1,5,0.0,242.26
50611,0,0.0,Mobile Phone,1,5.0,Credit Card,Male,2,3,Others,4,Single,5,1,12,2,4,3.0,206.74
50612,0,16.0,Mobile Phone,3,5.0,E-Wallet,Female,3,5,Mobile Phone,5,Single,2,1,10,1,5,3.0,169.42
50613,0,9.0,Computer,1,14.0,UPI,Male,3,2,Grocery,2,Married,2,0,12,0,4,0.0,242.96
50614,0,0.0,Computer,2,29.0,E-Wallet,Male,3,3,Fashion,5,Married,7,0,14,3,1,1.0,200.16
50615,1,20.0,Mobile Phone,1,28.0,Cash on Delivery,Male,3,2,Fashion,3,Married,2,1,10,1,1,2.0,118.18
50616,0,25.0,Mobile Phone,1,11.0,Debit Card,Female,1,3,Grocery,5,Divorced,2,0,10,3,3,2.0,157.94
50617,0,0.0,Computer,1,10.0,E-Wallet,Female,2,3,Mobile Phone,4,Single,2,0,23,0,2,1.0,204.08
50618,0,3.0,Mobile Phone,2,18.0,E-Wallet,Male,3,3,Grocery,3,Single,1,0,11,5,3,0.0,235.3
50619,1,7.0,Mobile Phone,1,7.0,Cash on Delivery,Male,3,3,Fashion,2,Single,2,1,13,4,7,0.0,269.45
50620,0,13.0,Mobile Phone,1,17.0,Credit Card,Male,1,4,Fashion,3,Single,5,0,13,3,5,15.0,176.02
50621,0,2.0,Mobile Phone,1,21.0,Credit Card,Female,4,2,Others,1,Single,3,0,13,2,4,12.0,199.65
50622,0,2.0,Mobile Phone,3,24.0,Cash on Delivery,Female,3,1,Mobile Phone,1,Divorced,2,0,17,1,5,2.0,150.54
50623,1,4.0,Computer,3,14.0,Credit Card,Female,3,4,Others,1,Divorced,6,0,18,1,2,23.0,139.5
50624,1,6.0,Mobile Phone,3,13.0,Cash on Delivery,Female,1,3,Laptop & Accessory,3,Divorced,1,0,13,3,4,5.0,107.57
50625,0,9.0,Mobile Phone,3,7.0,Credit Card,Female,3,4,Grocery,4,Divorced,2,0,10,1,8,0.0,190.6
50626,0,4.0,Mobile Phone,1,8.0,Cash on Delivery,Female,3,3,Others,1,Divorced,3,0,20,0,2,0.0,225.58
50627,0,6.0,Mobile Phone,3,13.0,Credit Card,Female,3,4,Mobile Phone,1,Divorced,3,0,14,1,1,11.0,206.04
50628,0,13.0,Mobile Phone,1,17.0,E-Wallet,Male,3,3,Grocery,4,Married,1,0,21,2,1,4.0,178.49
50629,0,0.0,Mobile Phone,1,22.0,E-Wallet,Male,4,4,Grocery,2,Single,2,0,10,1,1,8.0,223.94
50630,1,2.0,Mobile Phone,1,8.0,Credit Card,Male,3,5,Grocery,1,Single,3,1,15,1,1,10.0,293.03
50631,0,12.0,Mobile Phone,3,26.0,Cash on Delivery,Male,2,3,Grocery,2,Single,3,1,22,0,1,2.0,141.73
50632,0,22.0,Mobile Phone,2,12.0,E-Wallet,Female,3,2,Grocery,5,Single,3,0,13,1,5,0.0,78.06
50633,1,7.0,Mobile Phone,2,14.0,Debit Card,Male,3,2,Mobile Phone,4,Married,2,1,14,1,1,0.0,188.7
